MANDT,POSTYPE,MATNR,OWNER,OWNER_ROLE,BATCH,CAT,STOCK_DOCCAT,STOCK_DOCNO,STOCK_ITMNO,STOCK_USAGE,ENTITELED,ENTITLED_ROLE,COO,QUAN,UNIT,HUTYP,LGPLA,GR_DATE,GR_TIME,VFDAT,PMAT,EXTNO,HUIDENT,PARHUIDENT,TOPHUIDENT,ROW,REFROW,G_WEIGHT,N_WEIGHT,UNIT_GW,T_WEIGHT,UNIT_TW,G_VOLUME,N_VOLUME,UNIT_GV,T_VOLUME,UNIT_TV,G_CAPA,N_CAPA,T_CAPA,LENGTH,WIDTH,HEIGHT,UNIT_LWH,MAX_WEIGHT,TOLW,TARE_VAR,MAX_VOLUME,TOLV,CLOSED_PACKAGE,MAX_CAPA,MAX_LENGTH,MAX_WIDTH,MAX_HEIGHT,UNIT_MAX_LWH,SERNR,CWQUAN,CWUNIT,CWEXACT,LOGPOS,UII,DUMMY_ISU,ZEUGN,AMOUNT_LC
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144812,20230621,,,00000000000000,,00000000000000,9234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491811,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31673712,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,240,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31673712,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,240,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31673712,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,240,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31673712,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,240,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31673712,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,240,PCE,,HIGH BAY BIN,20230621,144813,20230621,,,00000000000000,,00000000000000,9264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460414,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161834,20230621,,,00000000000000,,00000000000000,9266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460414,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161834,20230621,,,00000000000000,,00000000000000,9268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460414,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161834,20230621,,,00000000000000,,00000000000000,9270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460414,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161834,20230621,,,00000000000000,,00000000000000,9272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460414,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161834,20230621,,,00000000000000,,00000000000000,9274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460414,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161834,20230621,,,00000000000000,,00000000000000,9276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460414,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161834,20230621,,,00000000000000,,00000000000000,9278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460412,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161833,20230621,,,00000000000000,,00000000000000,9280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460412,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161833,20230621,,,00000000000000,,00000000000000,9282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460412,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161833,20230621,,,00000000000000,,00000000000000,9284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460412,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161833,20230621,,,00000000000000,,00000000000000,9286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460412,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161833,20230621,,,00000000000000,,00000000000000,9288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460412,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161833,20230621,,,00000000000000,,00000000000000,9290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460412,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161833,20230621,,,00000000000000,,00000000000000,9292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460412,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,132,PCE,,HIGH BAY BIN,20230621,161833,20230621,,,00000000000000,,00000000000000,9294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31401781,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2880,PCE,,HIGH BAY BIN,20230621,92334,20230621,,,00000000000000,,00000000000000,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31401781,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2880,PCE,,HIGH BAY BIN,20230621,92334,20230621,,,00000000000000,,00000000000000,9298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31336014,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,3750,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31368879,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,3000,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31368879,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,3000,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460662,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,4500,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249692,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,3000,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249692,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,3000,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249692,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,3000,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32267801,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,6000,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32267801,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,6000,PCE,,HIGH BAY BIN,20230621,93213,20230621,,,00000000000000,,00000000000000,9316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298500,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,180,PCE,,HIGH BAY BIN,20230621,160624,20230621,,,00000000000000,,00000000000000,9318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298500,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,180,PCE,,HIGH BAY BIN,20230621,160624,20230621,,,00000000000000,,00000000000000,9320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298500,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,180,PCE,,HIGH BAY BIN,20230621,160624,20230621,,,00000000000000,,00000000000000,9322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298500,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,180,PCE,,HIGH BAY BIN,20230621,160624,20230621,,,00000000000000,,00000000000000,9324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298500,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,180,PCE,,HIGH BAY BIN,20230621,160624,20230621,,,00000000000000,,00000000000000,9326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298500,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,180,PCE,,HIGH BAY BIN,20230621,160624,20230621,,,00000000000000,,00000000000000,9328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31670206,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,480,PCE,,HIGH BAY BIN,20230621,130247,20230621,,,00000000000000,,00000000000000,9330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31336716,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1800,PCE,,HIGH BAY BIN,20230621,81937,20230621,,,00000000000000,,00000000000000,9332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249269,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1152,PCE,,HIGH BAY BIN,20230621,81938,20230621,,,00000000000000,,00000000000000,9334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,9335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
